Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,number,Income,Revenue,
716565258,Blue,350,1,112,04/06/2023,Week-23,Q2,2023,12830,0,2526,54,0,Swipe ,Entertainment,227.34,1,4431,29176,3103.34,
716567433,Blue,245,1,82,04/06/2023,Week-23,Q2,2023,3179,1229,4337,82,0.387,Chip ,Grocery,997.51,1,4432,58167,5579.51,
716568708,Blue,200,0,68,04/06/2023,Week-23,Q2,2023,2726,0,1099,27,0,Swipe ,Travel,197.82,1,4433,6550,1496.82,
716569983,Blue,290,0,76,04/06/2023,Week-23,Q2,2023,2355,1773,1765,27,0.753,Swipe ,Entertainment,441.25,1,4434,15365,2496.25,
716570958,Blue,245,0,79,04/06/2023,Week-23,Q2,2023,14409,511,2351,39,0.035,Chip ,Travel,305.63,1,4435,26123,2901.63,
716573058,Blue,125,1,83,04/06/2023,Week-23,Q2,2023,1438.3,0,1598,40,0,Swipe ,Fuel,351.56,1,4436,14975,2074.56,
716574033,Silver,280,0,125,04/06/2023,Week-23,Q2,2023,18000,1829,7149,86,0.102,Swipe ,Fuel,1215.33,0,4437,101932,8644.33,
716575758,Blue,250,1,106,04/06/2023,Week-23,Q2,2023,1438.3,0,1859,41,0,Swipe ,Entertainment,278.85,0,4438,17211,2387.85,
716578158,Blue,175,0,107,04/06/2023,Week-23,Q2,2023,2722,1592,3205,49,0.585,Swipe ,Grocery,224.35,0,4439,35500,3604.35,
716580033,Blue,310,0,68,04/06/2023,Week-23,Q2,2023,21178,1796,1872,59,0.085,Swipe ,Bills,205.92,0,4440,17473,2387.92,
716580933,Blue,290,1,87,04/06/2023,Week-23,Q2,2023,1970,1224,4533,65,0.621,Chip ,Grocery,1223.91,0,4441,67417,6046.91,
716581983,Blue,125,1,72,04/06/2023,Week-23,Q2,2023,4384,929,4792,91,0.212,Swipe ,Entertainment,1102.16,0,4442,78519,6019.16,
716584158,Blue,420,1,123,04/06/2023,Week-23,Q2,2023,14438,2517,2090,47,0.174,Swipe ,Grocery,585.2,0,4443,21393,3095.2,
716586408,Blue,455,1,115,04/06/2023,Week-23,Q2,2023,4850,1022,4187,86,0.211,Swipe ,Grocery,921.14,0,4444,52895,5563.14,
716592558,Blue,375,1,117,04/06/2023,Week-23,Q2,2023,2340,1101,4501,68,0.471,Chip ,Fuel,270.06,0,4445,65593,5146.06,
716593533,Blue,375,1,82,04/06/2023,Week-23,Q2,2023,5070,0,3651,76,0,Swipe ,Entertainment,693.69,0,4446,39909,4719.69,
716596308,Blue,470,1,111,04/06/2023,Week-23,Q2,2023,3919,1640,1872,51,0.418,Swipe ,Entertainment,486.72,0,4447,17467,2828.72,
716600733,Blue,430,0,89,04/06/2023,Week-23,Q2,2023,2033,228,2572,43,0.112,Swipe ,Entertainment,282.92,0,4448,29966,3284.92,
716602683,Blue,250,1,79,04/06/2023,Week-23,Q2,2023,5678,2082,5092,70,0.367,Chip ,Fuel,763.8,0,4449,92771,6105.8,
716604633,Blue,495,0,80,04/06/2023,Week-23,Q2,2023,6725,2025,1865,53,0.301,Swipe ,Entertainment,205.15,0,4450,17290,2565.15,
716606733,Blue,395,1,128,04/06/2023,Week-23,Q2,2023,3043,2054,4833,85,0.675,Swipe ,Bills,724.95,0,4451,80128,5952.95,
716608608,Blue,270,1,57,04/06/2023,Week-23,Q2,2023,8004,1452,1084,32,0.181,Swipe ,Bills,205.96,0,4452,5525,1559.96,
716609433,Blue,125,1,95,04/06/2023,Week-23,Q2,2023,16828,2517,4939,63,0.15,Swipe ,Bills,592.68,0,4453,86521,5656.68,
716610558,Blue,150,1,53,04/06/2023,Week-23,Q2,2023,10962,1559,2724,71,0.142,Online ,Bills,572.04,0,4454,31830,3446.04,
716612958,Blue,140,0,94,04/06/2023,Week-23,Q2,2023,10980,1726,1830,36,0.157,Swipe ,Food,256.2,0,4455,16567,2226.2,
716613933,Blue,440,0,88,04/06/2023,Week-23,Q2,2023,3417,1482,3651,60,0.434,Swipe ,Entertainment,657.18,0,4456,39887,4748.18,
716614683,Gold,245,1,103,04/06/2023,Week-23,Q2,2023,34516,1255,3847,73,0.036,Swipe ,Fuel,692.46,0,4457,43600,4784.46,
716615583,Blue,425,0,118,04/06/2023,Week-23,Q2,2023,1795,794,1834,59,0.442,Swipe ,Entertainment,220.08,0,4458,16668,2479.08,
716617608,Blue,125,1,82,04/06/2023,Week-23,Q2,2023,1560,995,1936,58,0.638,Swipe ,Food,425.92,0,4459,18812,2486.92,
716619558,Silver,330,1,98,04/06/2023,Week-23,Q2,2023,13747,1941,16401,119,0.141,Chip ,Travel,2788.17,0,4460,233990,19519.17,
716620458,Blue,300,1,62,04/06/2023,Week-23,Q2,2023,4500,0,2439,63,0,Swipe ,Entertainment,268.29,0,4461,27505,3007.29,
716624133,Blue,410,1,73,04/06/2023,Week-23,Q2,2023,12786,1880,1205,19,0.147,Swipe ,Bills,241,0,4462,10005,1856,
716625033,Blue,485,0,86,04/06/2023,Week-23,Q2,2023,2761,0,2753,43,0,Chip ,Entertainment,412.95,0,4463,32150,3650.95,
716626008,Blue,490,1,101,04/06/2023,Week-23,Q2,2023,5062,1659,4243,102,0.328,Chip ,Bills,594.02,0,4464,54979,5327.02,
716628633,Blue,250,0,130,04/06/2023,Week-23,Q2,2023,4388,1519,4406,74,0.346,Swipe ,Entertainment,1145.56,0,4465,60754,5801.56,
716630508,Blue,250,1,81,04/06/2023,Week-23,Q2,2023,12698,2361,4425,75,0.186,Swipe ,Grocery,752.25,0,4466,61847,5427.25,
716631708,Blue,175,0,116,04/06/2023,Week-23,Q2,2023,2713,1990,4027,67,0.734,Chip ,Entertainment,1006.75,0,4467,47981,5208.75,
716632758,Blue,390,1,88,04/06/2023,Week-23,Q2,2023,2802,2363,1295,40,0.843,Swipe ,Travel,90.65,0,4468,11443,1775.65,
716635758,Blue,300,1,80,04/06/2023,Week-23,Q2,2023,3276,2331,4345,68,0.712,Chip ,Fuel,391.05,0,4469,58482,5036.05,
716636808,Blue,150,0,60,04/06/2023,Week-23,Q2,2023,34516,0,3572,55,0,Swipe ,Bills,893,0,4470,38970,4615,
716639058,Blue,345,0,82,04/06/2023,Week-23,Q2,2023,26308,0,3278,53,0,Chip ,Entertainment,491.7,0,4471,35862,4114.7,
716641983,Blue,190,1,95,04/06/2023,Week-23,Q2,2023,7790,753,4835,84,0.097,Chip ,Entertainment,1015.35,0,4472,80231,6040.35,
716643033,Blue,450,0,126,04/06/2023,Week-23,Q2,2023,2580,2137,2981,40,0.828,Swipe ,Food,268.29,0,4473,34052,3699.29,
716644008,Silver,355,1,113,04/06/2023,Week-23,Q2,2023,34516,0,9931,70,0,Chip ,Travel,2085.51,0,4474,119203,12371.51,
716645883,Blue,175,0,101,04/06/2023,Week-23,Q2,2023,13867,0,4297,68,0,Swipe ,Fuel,558.61,0,4475,56795,5030.61,
716647983,Blue,375,1,94,04/06/2023,Week-23,Q2,2023,7712,962,1574,34,0.125,Swipe ,Bills,173.14,0,4476,14975,2122.14,
716653758,Blue,300,1,79,04/06/2023,Week-23,Q2,2023,1467,0,4226,74,0,Chip ,Fuel,1098.76,0,4477,54313,5624.76,
716654808,Blue,455,0,46,04/06/2023,Week-23,Q2,2023,24593,0,2084,31,0,Chip ,Fuel,541.84,0,4478,21272,3080.84,
716655858,Blue,300,0,141,04/06/2023,Week-23,Q2,2023,34516,0,14036,99,0,Online ,Grocery,4070.44,0,4479,150306,18406.44,
716657058,Blue,340,0,76,04/06/2023,Week-23,Q2,2023,8358,926,1566,37,0.111,Swipe ,Bills,297.54,0,4480,14975,2203.54,
716660583,Blue,95,1,46,04/06/2023,Week-23,Q2,2023,10271,1746,3696,72,0.17,Swipe ,Grocery,739.2,0,4481,40587,4530.2,
716662683,Blue,100,0,114,04/06/2023,Week-23,Q2,2023,3185,1820,5069,81,0.571,Swipe ,Food,1470.01,0,4482,92106,6639.01,
716663808,Silver,495,1,107,04/06/2023,Week-23,Q2,2023,3999,721,15443,102,0.18,Chip ,Fuel,2162.02,0,4483,213396,18100.02,
716666133,Blue,225,0,116,04/06/2023,Week-23,Q2,2023,19350,0,4657,70,0,Swipe ,Grocery,1303.96,0,4484,72978,6185.96,
716668308,Blue,300,0,108,11/06/2023,Week-24,Q2,2023,12405,0,3151,39,0,Swipe ,Bills,630.2,0,4485,35099,4081.2,
716669658,Blue,245,1,89,11/06/2023,Week-24,Q2,2023,2006,1608,2760,38,0.802,Chip ,Food,276,0,4486,32208,3281,
716670783,Blue,465,0,116,11/06/2023,Week-24,Q2,2023,24703,1085,4776,63,0.044,Swipe ,Bills,668.64,0,4487,77853,5909.64,
716671983,Blue,445,0,95,11/06/2023,Week-24,Q2,2023,5983,1885,4141,65,0.315,Chip ,Fuel,1200.89,0,4488,51528,5786.89,
716673258,Blue,480,1,107,11/06/2023,Week-24,Q2,2023,2347,1488,3977,83,0.634,Online ,Bills,1073.79,0,4489,46629,5530.79,
716675358,Blue,355,0,136,11/06/2023,Week-24,Q2,2023,3478,941,4607,83,0.271,Swipe ,Grocery,1289.96,0,4490,70614,6251.96,
716680983,Blue,285,0,71,11/06/2023,Week-24,Q2,2023,1956,1053,4924,70,0.538,Chip ,Grocery,1132.52,0,4491,85889,6341.52,
716682258,Blue,250,0,43,11/06/2023,Week-24,Q2,2023,31945,1591,3650,62,0.05,Swipe ,Travel,438,0,4492,39860,4338,
716685033,Blue,395,1,91,11/06/2023,Week-24,Q2,2023,5559,1600,5344,82,0.288,Swipe ,Entertainment,1389.44,0,4493,98185,7128.44,
716686158,Blue,420,1,58,11/06/2023,Week-24,Q2,2023,1479,601,1621,32,0.406,Swipe ,Bills,421.46,0,4494,14975,2462.46,
716688183,Blue,425,0,108,11/06/2023,Week-24,Q2,2023,1665,1521,2878,45,0.914,Swipe ,Grocery,661.94,0,4495,33243,3964.94,
716689383,Blue,340,0,81,11/06/2023,Week-24,Q2,2023,3649,929,3964,77,0.255,Swipe ,Bills,396.4,0,4496,46259,4700.4,
716691783,Blue,325,0,135,11/06/2023,Week-24,Q2,2023,6218,2517,7689,84,0.405,Swipe ,Food,2152.92,0,4497,106609,10166.92,
716692683,Blue,200,1,117,11/06/2023,Week-24,Q2,2023,9096,0,2318,54,0,Swipe ,Entertainment,602.68,0,4498,25588,3120.68,
716694108,Blue,225,0,78,11/06/2023,Week-24,Q2,2023,5195,468,2682,48,0.09,Swipe ,Grocery,509.58,0,4499,31461,3416.58,
716695533,Blue,175,1,83,11/06/2023,Week-24,Q2,2023,2017,1557,3875,75,0.772,Online ,Grocery,891.25,0,4500,44147,4941.25,
716697708,Blue,340,1,112,11/06/2023,Week-24,Q2,2023,3293,0,3121,56,0,Swipe ,Grocery,811.46,0,4501,34869,4272.46,
716698608,Blue,270,0,96,11/06/2023,Week-24,Q2,2023,8924,0,4441,87,0,Swipe ,Bills,1243.48,0,4502,62715,5954.48,
716702358,Blue,385,1,105,11/06/2023,Week-24,Q2,2023,2337,698,4048,83,0.299,Chip ,Entertainment,283.36,0,4503,48710,4716.36,
716704158,Blue,225,1,115,11/06/2023,Week-24,Q2,2023,34516,2517,8087,86,0.073,Swipe ,Grocery,970.44,0,4504,110911,9282.44,
716705433,Silver,100,1,79,11/06/2023,Week-24,Q2,2023,12590,931,4182,78,0.074,Swipe ,Fuel,585.48,0,4505,52709,4867.48,
716708583,Blue,125,1,93,11/06/2023,Week-24,Q2,2023,7684,0,7667,68,0,Chip ,Travel,690.03,0,4506,106022,8482.03,
716709858,Blue,300,1,119,11/06/2023,Week-24,Q2,2023,3074,0,2721,54,0,Swipe ,Fuel,326.52,0,4507,31816,3347.52,
716711433,Blue,325,1,90,11/06/2023,Week-24,Q2,2023,7897,157,2270,46,0.02,Online ,Entertainment,499.4,0,4508,24557,3094.4,
716713533,Blue,100,0,47,11/06/2023,Week-24,Q2,2023,19063,1236,3393,58,0.065,Swipe ,Fuel,916.11,0,4509,36943,4409.11,
716714733,Blue,375,1,73,11/06/2023,Week-24,Q2,2023,3460,955,3642,69,0.276,Chip ,Food,728.4,0,4510,39720,4745.4,
716716083,Blue,400,1,124,11/06/2023,Week-24,Q2,2023,3355,1878,4578,84,0.56,Chip ,Fuel,1144.5,0,4511,69436,6122.5,
716717733,Blue,245,1,69,11/06/2023,Week-24,Q2,2023,4841,859,8918,87,0.177,Chip ,Fuel,891.8,0,4512,117377,10054.8,
716721483,Blue,110,1,114,11/06/2023,Week-24,Q2,2023,14458,2017,8696,72,0.14,Chip ,Travel,695.68,0,4513,116439,9501.68,
716723658,Blue,150,0,79,11/06/2023,Week-24,Q2,2023,3525,1519,13625,110,0.431,Swipe ,Entertainment,817.5,0,4514,135130,14592.5,
716725008,Blue,400,1,116,11/06/2023,Week-24,Q2,2023,7667,2191,7886,94,0.286,Swipe ,Food,946.32,0,4515,108690,9232.32,
716726058,Blue,245,1,116,11/06/2023,Week-24,Q2,2023,2865,1523,4609,79,0.532,Swipe ,Food,875.71,0,4516,70694,5729.71,
716727258,Blue,200,1,63,11/06/2023,Week-24,Q2,2023,1481,0,4435,67,0,Chip ,Bills,1241.8,0,4517,62411,5876.8,
716728233,Blue,150,0,73,11/06/2023,Week-24,Q2,2023,3216,1480,14178,123,0.46,Chip ,Bills,2410.26,0,4518,154003,16738.26,
716732958,Blue,395,0,79,11/06/2023,Week-24,Q2,2023,7244,2031,7925,90,0.28,Swipe ,Food,792.5,0,4519,109116,9112.5,
716733933,Blue,175,1,131,11/06/2023,Week-24,Q2,2023,1898,725,5051,64,0.382,Swipe ,Fuel,707.14,0,4520,91443,5933.14,
716736858,Blue,100,0,82,11/06/2023,Week-24,Q2,2023,3144,0,3774,80,0,Chip ,Travel,226.44,0,4521,41889,4100.44,
716739258,Blue,250,0,76,11/06/2023,Week-24,Q2,2023,1438.3,0,3932,62,0,Swipe ,Travel,471.84,0,4522,45481,4653.84,
716741508,Blue,100,1,100,11/06/2023,Week-24,Q2,2023,2831,1167,4460,65,0.412,Swipe ,Grocery,535.2,0,4523,63689,5095.2,
716742483,Blue,355,1,55,11/06/2023,Week-24,Q2,2023,7504,1134,7525,100,0.151,Swipe ,Food,1730.75,0,4524,104518,9610.75,
716745408,Blue,355,0,50,11/06/2023,Week-24,Q2,2023,12813,1998,7803,81,0.156,Swipe ,Bills,1092.42,0,4525,108063,9250.42,
716747283,Blue,200,1,116,11/06/2023,Week-24,Q2,2023,2097,1224,5059,79,0.584,Chip ,Bills,758.85,0,4526,91765,6017.85,
716748483,Platinum,100,0,138,11/06/2023,Week-24,Q2,2023,3720,1569,16208,129,0.422,Chip ,Food,2107.04,0,4527,231268,18415.04,
716750358,Blue,220,1,98,11/06/2023,Week-24,Q2,2023,6373,1562,3483,82,0.245,Swipe ,Food,592.11,0,4528,37853,4295.11,
716751858,Blue,450,1,149,11/06/2023,Week-24,Q2,2023,2401,496,2597,40,0.207,Swipe ,Grocery,311.64,0,4529,30423,3358.64,
716753058,Blue,140,1,73,11/06/2023,Week-24,Q2,2023,2699,564,4813,78,0.209,Swipe ,Bills,1155.12,0,4530,79417,6108.12,
716754783,Blue,355,1,91,11/06/2023,Week-24,Q2,2023,17228,1331,2229,44,0.077,Swipe ,Entertainment,222.9,0,4531,23848,2806.9,
716756133,Blue,175,0,90,11/06/2023,Week-24,Q2,2023,2422,1237,5079,80,0.511,Swipe ,Food,1117.38,0,4532,92274,6371.38,
716757033,Blue,175,1,79,11/06/2023,Week-24,Q2,2023,6859,1766,3045,56,0.257,Swipe ,Entertainment,426.3,0,4533,34357,3646.3,
716758008,Blue,405,1,81,11/06/2023,Week-24,Q2,2023,2984,1879,4813,83,0.63,Swipe ,Entertainment,336.91,0,4534,79439,5554.91,
716758908,Blue,245,1,92,11/06/2023,Week-24,Q2,2023,34516,2213,4492,71,0.064,Chip ,Fuel,1078.08,0,4535,65144,5815.08,
716761308,Blue,175,1,115,11/06/2023,Week-24,Q2,2023,2286,0,5199,83,0,Swipe ,Bills,311.94,0,4536,95534,5685.94,
716762733,Blue,200,0,108,11/06/2023,Week-24,Q2,2023,3449,1634,8300,94,0.474,Swipe ,Entertainment,2324,0,4537,113038,10824,
716766033,Blue,275,1,68,11/06/2023,Week-24,Q2,2023,1768,1242,4439,65,0.702,Swipe ,Grocery,887.8,0,4538,62607,5601.8,
716768808,Blue,250,1,71,11/06/2023,Week-24,Q2,2023,23848,1967,1591,43,0.082,Swipe ,Fuel,111.37,0,4539,14975,1952.37,
716769783,Blue,475,0,80,11/06/2023,Week-24,Q2,2023,5104,736,3943,78,0.144,Chip ,Fuel,630.88,0,4540,45793,5048.88,
716773533,Blue,385,0,170,11/06/2023,Week-24,Q2,2023,1726,1215,1712,48,0.704,Swipe ,Entertainment,222.56,0,4541,14975,2319.56,
716780283,Blue,455,1,91,11/06/2023,Week-24,Q2,2023,6628,1735,4050,89,0.262,Swipe ,Grocery,688.5,0,4542,48787,5193.5,
716782758,Blue,250,1,89,11/06/2023,Week-24,Q2,2023,19075,0,2013,32,0,Chip ,Bills,563.64,0,4543,20183,2826.64,
716786808,Blue,175,0,58,11/06/2023,Week-24,Q2,2023,1659,0,3838,66,0,Swipe ,Bills,921.12,0,4544,43418,4934.12,
716790633,Blue,370,1,96,11/06/2023,Week-24,Q2,2023,17239,0,1789,38,0,Swipe ,Food,214.68,0,4545,15757,2373.68,
716791908,Blue,100,0,112,11/06/2023,Week-24,Q2,2023,14566,1045,4480,77,0.072,Swipe ,Entertainment,1075.2,0,4546,64609,5655.2,
716793108,Blue,490,0,84,11/06/2023,Week-24,Q2,2023,1934,1070,2334,61,0.553,Swipe ,Bills,466.8,0,4547,25804,3290.8,
716797758,Blue,405,1,116,11/06/2023,Week-24,Q2,2023,3519,0,1670,33,0,Swipe ,Fuel,467.6,0,4548,14975,2542.6,
716800908,Blue,150,1,102,11/06/2023,Week-24,Q2,2023,5137,0,2496,49,0,Swipe ,Bills,599.04,0,4549,28568,3245.04,
716804283,Blue,380,1,114,11/06/2023,Week-24,Q2,2023,15911,896,1270,33,0.056,Swipe ,Bills,76.2,0,4550,11049,1726.2,
716805408,Blue,375,0,94,11/06/2023,Week-24,Q2,2023,5376,804,4511,74,0.15,Swipe ,Bills,496.21,0,4551,66050,5382.21,
716806383,Blue,380,1,74,11/06/2023,Week-24,Q2,2023,28307,1506,9042,122,0.053,Swipe ,Grocery,1537.14,0,4552,117716,10959.14,
716811483,Blue,250,0,56,11/06/2023,Week-24,Q2,2023,2063,0,1859,43,0,Swipe ,Bills,464.75,0,4553,17221,2573.75,
716815308,Blue,405,0,114,11/06/2023,Week-24,Q2,2023,4396,1489,3942,69,0.339,Swipe ,Bills,630.72,0,4554,45728,4977.72,
716816583,Blue,410,0,116,11/06/2023,Week-24,Q2,2023,15483,2148,14463,94,0.139,Chip ,Bills,1157.04,0,4555,169352,16030.04,
716819958,Blue,455,1,93,11/06/2023,Week-24,Q2,2023,9033,845,1661,35,0.094,Swipe ,Bills,149.49,0,4556,14975,2265.49,
716822583,Blue,125,1,109,11/06/2023,Week-24,Q2,2023,5245,802,3648,74,0.153,Chip ,Entertainment,693.12,0,4557,39857,4466.12,
716823408,Blue,125,0,107,11/06/2023,Week-24,Q2,2023,28410,1608,2278,77,0.057,Swipe ,Bills,364.48,0,4558,24722,2767.48,
716825808,Blue,125,0,75,11/06/2023,Week-24,Q2,2023,2697,2216,4063,75,0.822,Swipe ,Fuel,446.93,0,4559,49153,4634.93,
716829483,Blue,225,0,86,11/06/2023,Week-24,Q2,2023,3249,2217,1988,36,0.682,Swipe ,Bills,278.32,0,4560,19727,2491.32,
716831508,Blue,125,0,108,11/06/2023,Week-24,Q2,2023,1963,1524,3492,59,0.776,Chip ,Bills,768.24,0,4561,37975,4385.24,
716832858,Blue,200,1,87,11/06/2023,Week-24,Q2,2023,4930,159,7412,60,0.032,Chip ,Fuel,1853,0,4562,103534,9465,
716835033,Blue,470,1,100,11/06/2023,Week-24,Q2,2023,13126,2086,1836,37,0.159,Swipe ,Entertainment,330.48,0,4563,16689,2636.48,
716836308,Silver,150,1,133,11/06/2023,Week-24,Q2,2023,3839,1139,14791,124,0.297,Chip ,Travel,3845.66,0,4564,184660,18786.66,
716837508,Blue,125,1,67,11/06/2023,Week-24,Q2,2023,18477,0,8695,95,0,Online ,Bills,695.6,0,4565,116406,9515.6,
716838633,Blue,355,1,108,11/06/2023,Week-24,Q2,2023,13407,1341,4869,84,0.1,Swipe ,Bills,389.52,0,4566,82397,5613.52,
716839983,Blue,455,0,89,11/06/2023,Week-24,Q2,2023,32777,0,4520,75,0,Swipe ,Grocery,813.6,0,4567,66705,5788.6,
716841783,Blue,220,1,85,11/06/2023,Week-24,Q2,2023,18733,1292,5080,85,0.069,Chip ,Bills,355.6,1,4568,92345,5655.6,
716842908,Blue,250,0,120,11/06/2023,Week-24,Q2,2023,1762,1051,4986,80,0.596,Chip ,Bills,1096.92,1,4569,88873,6332.92,
716850558,Gold,175,0,90,11/06/2023,Week-24,Q2,2023,34516,1285,15279,122,0.037,Chip ,Bills,2597.43,1,4570,208780,18051.43,
716851908,Blue,250,1,89,11/06/2023,Week-24,Q2,2023,2038,1099,4784,70,0.539,Swipe ,Bills,430.56,1,4571,78213,5464.56,
716853258,Blue,470,0,50,11/06/2023,Week-24,Q2,2023,4417,0,4253,72,0,Swipe ,Food,1020.72,1,4572,55305,5743.72,
716855058,Blue,335,0,111,11/06/2023,Week-24,Q2,2023,1757,0,2557,45,0,Chip ,Fuel,281.27,0,4573,29653,3173.27,
716856408,Blue,365,1,97,11/06/2023,Week-24,Q2,2023,1438.3,0,2392,44,0,Chip ,Fuel,382.72,0,4574,26467,3139.72,
716858433,Blue,470,1,75,11/06/2023,Week-24,Q2,2023,3015,0,5372,75,0,Swipe ,Grocery,322.32,0,4575,98647,6164.32,
716860233,Blue,300,0,107,11/06/2023,Week-24,Q2,2023,8148,701,4124,87,0.086,Swipe ,Entertainment,783.56,0,4576,50975,5207.56,
716863458,Silver,415,1,103,11/06/2023,Week-24,Q2,2023,34516,569,8570,68,0.016,Swipe ,Food,1456.9,0,4577,115089,10441.9,
716864733,Silver,175,1,117,11/06/2023,Week-24,Q2,2023,34516,2315,1805,46,0.067,Swipe ,Bills,361,0,4578,16167,2341,
716866308,Blue,380,0,81,11/06/2023,Week-24,Q2,2023,5940,1101,1872,34,0.185,Swipe ,Fuel,262.08,0,4579,17459,2514.08,
716869458,Blue,200,1,115,11/06/2023,Week-24,Q2,2023,7440,704,2251,63,0.095,Swipe ,Bills,607.77,0,4580,24236,3058.77,
716870583,Blue,300,1,58,11/06/2023,Week-24,Q2,2023,2786,1628,2853,55,0.584,Swipe ,Entertainment,599.13,0,4581,33010,3752.13,
716871633,Blue,245,1,118,11/06/2023,Week-24,Q2,2023,12055,1858,7222,93,0.154,Swipe ,Grocery,1299.96,0,4582,102269,8766.96,
716873733,Blue,465,1,119,11/06/2023,Week-24,Q2,2023,3556,2517,2639,53,0.708,Chip ,Entertainment,580.58,0,4583,31079,3684.58,
716875083,Blue,195,0,171,11/06/2023,Week-24,Q2,2023,4152,0,2351,42,0,Swipe ,Grocery,282.12,0,4584,26123,2828.12,
716877258,Blue,270,0,112,11/06/2023,Week-24,Q2,2023,3968,1374,4641,65,0.346,Chip ,Grocery,371.28,0,4585,72285,5282.28,
716878533,Blue,100,0,96,11/06/2023,Week-24,Q2,2023,10979,1889,1425,33,0.172,Swipe ,Bills,199.5,0,4586,13778,1724.5,
716881683,Blue,270,1,75,11/06/2023,Week-24,Q2,2023,3435,2517,5567,51,0.733,Swipe ,Bills,389.69,0,4587,100142,6226.69,
716882658,Blue,430,1,86,11/06/2023,Week-24,Q2,2023,2986,1632,2141,55,0.547,Swipe ,Entertainment,363.97,0,4588,22367,2934.97,
716890533,Blue,445,1,172,11/06/2023,Week-24,Q2,2023,2182,1722,5377,86,0.789,Chip ,Fuel,1398.02,0,4589,98703,7220.02,
716891583,Blue,150,0,78,11/06/2023,Week-24,Q2,2023,1867,970,4537,60,0.52,Swipe ,Grocery,1315.73,0,4590,67658,6002.73,
716893683,Blue,435,1,99,11/06/2023,Week-24,Q2,2023,14657,2517,6009,53,0.172,Chip ,Travel,1442.16,0,4591,100808,7886.16,
716894658,Platinum,455,1,94,11/06/2023,Week-24,Q2,2023,8687,1763,16824,123,0.203,Online ,Travel,2691.84,0,4592,236967,19970.84,
716896833,Blue,500,0,130,11/06/2023,Week-24,Q2,2023,11373,1319,1976,35,0.116,Swipe ,Entertainment,434.72,0,4593,19534,2910.72,
716899233,Gold,355,0,128,11/06/2023,Week-24,Q2,2023,15987,1965,4542,70,0.123,Chip ,Grocery,1044.66,0,4594,67847,5941.66,
716900433,Blue,250,1,94,11/06/2023,Week-24,Q2,2023,2540,1402,2384,61,0.552,Swipe ,Entertainment,500.64,0,4595,26403,3134.64,
716901858,Blue,95,1,118,11/06/2023,Week-24,Q2,2023,1438.3,0,3691,77,0,Online ,Bills,332.19,0,4596,40481,4118.19,
716905158,Blue,395,1,59,11/06/2023,Week-24,Q2,2023,21815,0,3904,72,0,Chip ,Food,663.68,0,4597,44818,4962.68,
716908158,Blue,445,1,107,11/06/2023,Week-24,Q2,2023,8260,2517,3299,64,0.305,Swipe ,Bills,494.85,0,4598,36163,4238.85,
716909283,Blue,140,1,87,11/06/2023,Week-24,Q2,2023,30655,0,3280,78,0,Swipe ,Fuel,328,0,4599,35902,3748,
716911608,Blue,480,1,84,11/06/2023,Week-24,Q2,2023,1536,1017,3816,71,0.662,Online ,Bills,381.6,0,4600,42623,4677.6,
716915133,Blue,220,0,75,11/06/2023,Week-24,Q2,2023,1696,0,4397,70,0,Chip ,Grocery,1275.13,0,4601,60168,5892.13,
716918508,Blue,440,0,120,11/06/2023,Week-24,Q2,2023,3770,1197,1602,49,0.318,Swipe ,Bills,432.54,0,4602,14975,2474.54,
716919633,Blue,420,0,42,11/06/2023,Week-24,Q2,2023,2406,0,4450,73,0,Swipe ,Food,1068,0,4603,63096,5938,
716920908,Blue,110,1,51,11/06/2023,Week-24,Q2,2023,5738,1112,1922,48,0.194,Swipe ,Bills,403.62,0,4604,18527,2435.62,
716922633,Blue,455,1,102,11/06/2023,Week-24,Q2,2023,4043,2517,2600,47,0.623,Swipe ,Bills,650,0,4605,30509,3705,
716924058,Blue,195,0,51,11/06/2023,Week-24,Q2,2023,6175,1166,1417,25,0.189,Swipe ,Bills,269.23,0,4606,13575,1881.23,
716924958,Blue,175,1,43,11/06/2023,Week-24,Q2,2023,6812,1926,2288,48,0.283,Chip ,Bills,274.56,0,4607,24974,2737.56,
716926758,Blue,460,1,112,11/06/2023,Week-24,Q2,2023,1965,0,4268,91,0,Swipe ,Fuel,981.64,0,4608,55855,5709.64,
716929233,Blue,175,0,115,11/06/2023,Week-24,Q2,2023,5182,1607,5235,92,0.31,Chip ,Grocery,994.65,0,4609,96616,6404.65,
716930133,Blue,125,1,93,11/06/2023,Week-24,Q2,2023,1824,0,4594,86,0,Swipe ,Food,505.34,0,4610,70065,5224.34,
716931183,Blue,175,1,99,11/06/2023,Week-24,Q2,2023,7560,788,4296,68,0.104,Chip ,Bills,300.72,0,4611,56740,4771.72,
716932308,Blue,250,1,114,11/06/2023,Week-24,Q2,2023,4693,634,4460,79,0.135,Chip ,Grocery,892,0,4612,63708,5602,
716933283,Gold,390,1,59,11/06/2023,Week-24,Q2,2023,34516,1882,14738,116,0.055,Chip ,Entertainment,2210.7,0,4613,182190,17338.7,
